tweet,query,timestamp
"$PTON
#Winner 💸💰💸
https://t.co/DmyHFfcMZw
Today, we had a short entry w/ $PTON. 

$SPY $NDX $IWM $QQQ $BTC $ETH $AAPL $TSLA $AMC $NAKD $SNAP $FB $AFRM $CRM $ROKU $PLTR $QS $UPST $AMZN $AMD https://t.co/sJvM4YU435",AAPL,2023-03-10T23:39:38.000Z
"We are on the right side of the market most of the time. Join us https://t.co/DmyHFfcMZw

$SSPK $SUNW $SVVC $SZK $THBR $TWM $TZA $USDU $SUNW $AAPL $SQQQ $POLA $TSLA $NKLA $NETE $AMD $AAL $OGE $QQQ $TQQQ $CBAT $WKHS $SPI $PLUG $NAKD $SOLO https://t.co/3uo1XD235S",AAPL,2023-03-10T23:39:12.000Z
"STOCK, OPTIONS updates, alerts Free chatroom 
https://t.co/DmyHFfcMZw
Don't forget to take a trial!

$SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR https://t.co/Z30iS1kUD2",AAPL,2023-03-10T23:38:47.000Z
"#wallstreetbets Most Mentioned Tickers on WSB

1. $TSLA
2. $NVDA
3. $JPM
4. $AAPL
5. $COIN
6. $BAC
7. $INTC
8. $FRC
9. $AI
10. $AMZN",AAPL,2023-03-10T23:38:37.000Z
"Over 80k+ people. Join now
Discord group👇

https://t.co/ZBTRgq0AN6

$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF  $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $PHUN https://t.co/pkY0ToNXUT",AAPL,2023-03-10T23:38:28.000Z
"Join the most profitable trading group 
https://t.co/ZBTRgq0AN6

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA https://t.co/MNipMoTeym",AAPL,2023-03-10T23:37:54.000Z
"Check out our subscriber alerts in our discord

https://t.co/DmyHFfcMZw

$EDSA $KODK $DOW $GNUS $IDEX $BOXL $BABA $TSLA $TAOP $JFK $CEMI $SPY $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $LAZR $AAPL https://t.co/d2EsrD4tYC",AAPL,2023-03-10T23:37:24.000Z
"20 days free trial available
Discord link below

https://t.co/ZBTRgq0AN6

$AAL $NAKD $DYNT $INO  $SHLO $NIO $HMHC $MDLY $JILL  $GRIL $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV $ABUS $TLRY $KODK https://t.co/V2rmZ7IavH",AAPL,2023-03-10T23:37:23.000Z
"$RENEW $EDTX $ADILW $SWAG $GSMGW $OTECW  $SPY $QQQ $TSLA $AAPL $NFLX $AMC Stay ahead of the game with our free options and stock alerts! Join for Free! https://t.co/dbYXvGYFAt
 #dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader #smarttrading https://t.co/ZSWCrIP0L6",AAPL,2023-03-10T23:36:38.000Z
"RT @Press_Reach: LightShed Downgrades #Apple $AAPL Stock Due To ‘Conservative’ #iPhone Forecast And Declining Services 😬

https://t.co/loKZ…",AAPL,2023-03-10T23:36:18.000Z
"RT @Q_Options: ما زِلتَ تَدفَعُ كُلَّ أَمرٍ فادِحٍ
حَتّى أَتى الأَمرُ الَّذي لا يُدفَعُ
# عقد $Aapl وصل معانا 4$
اللهم لك الحمد كما يليق بج…",AAPL,2023-03-10T23:36:15.000Z
"Hi everyone, Make big profits with us https://t.co/ZBTRgq0AN6

$OMER $MELI $BTC.X $OXY $HCAC $INO $KODK  $SLV $OMER $PENN $SOHU $OSTK $FENC $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL https://t.co/lq0BrhwMdg",AAPL,2023-03-10T23:35:34.000Z
RT @ows10l: #السوق_الامريكي #الاوبشن #عقود_الخيارات   #SPX  #OptionsTrading  #SPX500    #الاحتياطي_الفدرالي  #الفائدة  #earnings    #Wall_S…,AAPL,2023-03-10T23:33:33.000Z
"@gurgavin Hopefully not AAPL, I can’t use a droid phone lol",AAPL,2023-03-10T23:33:28.000Z
"Minimize your investment with us join us https://t.co/DmyHFfcMZw

$DKNG $SPY $QQQ $IWM $SLV $MGM $ROKU $AAPL $AMZN $TSLA $AMD $MU $AMC $GME $DD $NVDA, $FDX, $PEP, $GM, $MDLZ, $LCID, $ADP, $SKX, $SBUX, $CZR, $SABR https://t.co/wdGmLacNmD",AAPL,2023-03-10T23:33:03.000Z
"RT @Press_Reach: LightShed Downgrades #Apple $AAPL Stock Due To ‘Conservative’ #iPhone Forecast And Declining Services 😬

https://t.co/loKZ…",AAPL,2023-03-10T23:32:47.000Z
How bad can this thing get? 👇 https://t.co/tA9c9yOx8f $SPY $QQQ $VIX $IWM $KRE $TSLA $SIVB $PACB $SCHW $JPM $TLT $HYG $TNX $NVDA $AAPL $AMZN $SBNY $DOCU $XLF $GLD,AAPL,2023-03-10T23:32:32.000Z
@realfrugalmogul 1/8/2007 Buy $aapl,AAPL,2023-03-10T23:31:16.000Z
"Options + Stock Alerts
Discord link below

https://t.co/3QI1laYspA

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/mLfwS22K31",AAPL,2023-03-10T23:30:22.000Z
"RT @thuhkang: Today's Top Bearish Flow... 🧸

$TSLA $NVDA $BABA $AAPL $NFLX

👉https://t.co/2s8fBQeg5O

#options #stockmarket #wallstreet #na…",AAPL,2023-03-10T23:30:08.000Z
"Today's Top Bearish Flow... 🧸

$TSLA $NVDA $BABA $AAPL $NFLX

👉https://t.co/2s8fBQeg5O

#options #stockmarket #wallstreet #nasdaq #nyse #fintech #blackbox https://t.co/awrkrTXvj7",AAPL,2023-03-10T23:30:00.000Z
"おつみみるん🌸

""一目でわかる昨晩のWEBL,TECL""

$WEBL 続落🔥全銘柄下落🔥
$SIVB 破綻報道は景気後退懸念を強く意識させるものに
$CRM など大幅下落も多い

$TECL 続落🔥
$AAPL $MSFT など主力から幅広く売り🔥
上昇は $INTC のみ

SIVの動向、来週のCPIやPPIに注目ですね

#米国株 #レバナス https://t.co/tqnn4uc7uw",AAPL,2023-03-10T23:30:00.000Z
"Most Mentioned Tickers on WSB

1. $TSLA
2. $NVDA
3. $JPM
4. $AAPL
5. $COIN
6. $BAC
7. $INTC
8. $FRC
9. $AI
10. $AMZN",AAPL,2023-03-10T23:30:00.000Z
"Learn To Trade While You're Working From Home&gt;https://t.co/3QI1laYspA

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM https://t.co/N8gTF1CVa3",AAPL,2023-03-10T23:29:33.000Z
"This data impacted not just $SPY, but associated tickers like $AAPL, $AMZN, $MSFT, $NVDA, $META, and other smaller names. Watch these PhantomSpots moving forward. Visit https://t.co/KCrxCA9E05 to be prepared for the next move.

Like and retweet if this thread 🧵 was helpful. 🔮",AAPL,2023-03-11T23:59:18.000Z
"What PhantomSpot Knew for Friday, Applicable to All Major Market Movers (a Thread).🧵
$SPY $QQQ $IWM $TSLA $AAPL $MSFT $NVDA $AMD $AMC $SIVB $JPM $BAC $WFC $SCHW https://t.co/7b6PayeFqI",AAPL,2023-03-11T23:59:14.000Z
"RT @MapleStax: Have trouble analyzing entries and missing out on profitable trades?

⭐️Try this Simple 5 Step Process!⭐️

Always identify y…",AAPL,2023-03-11T23:51:47.000Z
"RT @MapleStax: Have trouble analyzing entries and missing out on profitable trades?

⭐️Try this Simple 5 Step Process!⭐️

Always identify y…",AAPL,2023-03-11T23:50:34.000Z
Five year performance of the tech megacaps: The original FANG names massively lagging $AAPL $NVDA and $MSFT. Fintwit would have called you insane if you five years ago had forecasted that $META &amp; $NFLX would trade at the same price in five years. https://t.co/xZxYAP9zET,AAPL,2023-03-11T23:48:12.000Z
"RT @HAMShortkiller: $GME shut all their stores down and JUST BUY $AAPL stock. 

Forget doing any business.   Before Warren Buffett

he neve…",AAPL,2023-03-11T23:46:05.000Z
"RT @Press_Reach: LightShed Downgrades #Apple $AAPL Stock Due To ‘Conservative’ #iPhone Forecast And Declining Services 😬

https://t.co/loKZ…",AAPL,2023-03-11T23:42:49.000Z
@BowTiedBull Not true. I have private equity shares in $AAPL.,AAPL,2023-03-11T23:42:26.000Z
@eliant_capital @AlemzadehC The VIX hit 28 and AAPL was only down 4%.. Odd.,AAPL,2023-03-11T23:42:21.000Z
"#BREAKING 

Bloomberg reports US regulators overseeing the emergency breakup of Silicon Valley Banky Financial Group are racing to sell assets and make a portion of clients’ uninsured deposits available as soon as Monday.

More at: https://t.co/ZzCZdlhTIQ 

#OOTT $SIVB $AAPL $SPY",AAPL,2023-03-11T23:37:43.000Z
"$RENEW $EDTX $VTS.WI $BEEMW $ADILW $NAACW  $SPY $QQQ $TSLA $AAPL $NFLX $AMC Stay ahead of the game with our free options and stock alerts! Join for Free! https://t.co/dbYXvGYFAt
 #dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader #smarttrading https://t.co/l4IuQuAUed",AAPL,2023-03-11T23:36:37.000Z
"$AAPL $TSLA $AMZN $FB $GOOG 

$NFLX $AMD $SPY $MSFT $BABA $NIO     Top analyst price target for next week.📈💯             ➡ https://t.co/sNRg9LsXGN https://t.co/wNbCvgeYUK",AAPL,2023-03-11T23:34:42.000Z
"Bush Trading Discord Server! Come join the team of over 550+ Members!💎🎯
$SPY $SPX $TSLA $AAPL $SIVB

https://t.co/bddDhawYgu",AAPL,2023-03-11T23:33:12.000Z
"RT @Donald38Daniel: Text book triple bottom on the $SQQQ 50%+ ROI this year

Target 🎯 &gt;$60 

$TSLA $AAPL $NVDA $SPY $AMC $GME https://t.co/…",AAPL,2023-03-11T23:31:39.000Z
"RT @Press_Reach: LightShed Downgrades #Apple $AAPL Stock Due To ‘Conservative’ #iPhone Forecast And Declining Services 😬

https://t.co/loKZ…",AAPL,2023-03-11T23:30:47.000Z
"RT @Jake__Wujastyk: $AAPL #AAPL Tapped the the ascending triangle support zone on Friday. 

January 6th @alphatrends anchored VWAP right ar…",AAPL,2023-03-11T23:23:53.000Z
"ビックテック年初来リターン。
$NVDA +60.45%
$TSLA +60.44%
$META +43.91%
$AAPL +18.91%
$QQQ ナスダック100 +9.10%
$AMZN +5.72%
$MSFT +4.02%
$GOOGL +1.69%
$VOO S&amp;P500 +1.34%
$DIA -3.23% https://t.co/YVF7wREZAj",AAPL,2023-03-11T23:23:26.000Z
"“It’s class warfare; my class is winning, but they shouldn’t be.” #WarrenBuffett
 https://t.co/5RGhifEcFm

 #Investing #Finance #Success #Wealth $BRK $AAPL $AMZN $BAC $COST $PG $USB $WFC $KO $AXP",AAPL,2023-03-11T23:22:12.000Z
Samsung's smartphone 'space zoom' may lean heavily on AI for moon shots https://t.co/qijYEwl79s $AAPL https://t.co/ycRARQJgkl,AAPL,2023-03-11T23:20:03.000Z
"@danshep55 $MYO Low float with Insider buying throughout the year and NO risk of dilution. Four Insiders bought on Friday before ER's on Monday. Bullish. Medicare and CMS deal in the works. Best Robotics penny under $10
$AAPL $MSFT $AMD $AMC $GME $MO $OXY $SPY $QQQ $IWM $TSLA $PXMD https://t.co/MbDiJCvlqF",AAPL,2023-03-11T23:19:24.000Z
"RT @Press_Reach: LightShed Downgrades #Apple $AAPL Stock Due To ‘Conservative’ #iPhone Forecast And Declining Services 😬

https://t.co/loKZ…",AAPL,2023-03-11T23:18:48.000Z
@tomkeene Bank holding company rules disallow the mingling of commerce and banking. $AAPL would not be allowed to acquire $SIVB https://t.co/yoYkMO5Knq,AAPL,2023-03-11T23:17:30.000Z
"""Buy/Sell: Wall Street's top 10 stock calls this week""  #FlyIntel @JessicadeSaMota @theflynews  https://t.co/V3n6cyIXsa $MNST $AAPL $JWN $COST $DKNG $ETSY $TTD $WW $ACHR $GOOG $GOOGL $CAT",AAPL,2023-03-11T23:17:21.000Z
XLN Swingtrading system: https://t.co/8U0HnzfbUC $TSLA $AMZN $FB $GOOGL $AAPL $SPY $VIX,AAPL,2023-03-11T23:17:10.000Z
"RT @MapleStax: Have trouble analyzing entries and missing out on profitable trades?

⭐️Try this Simple 5 Step Process!⭐️

Always identify y…",AAPL,2023-03-11T23:16:21.000Z
RT @HAMShortkiller: $GTII   @cvpayne @rogerhamilton $GNS $CLNV $FNGR $TSLA $BBBY $APE $AMC $OPK $CUEN $KODK $BB $LL $GERN $CEI $CELU $KOPN…,AAPL,2023-03-11T23:16:18.000Z
@Investingcom #AAPL,AAPL,2023-03-11T23:12:52.000Z
"RT @TWEliteOfficial: Elite Options &amp; Futures Trades | Weekly Summary

$AMAT $AMD $TSLA $RBLX $AAPL $QQQ $NQ_F https://t.co/9hUxfv2dl3",AAPL,2023-03-11T23:11:31.000Z
"$AAPL weekly close below the 50 ma, slow stochastic is bearish. I would like to see the RSI below 50 to go long on a short. Overall this is looking bearish!! https://t.co/EWb901Fynp",AAPL,2023-03-11T23:09:52.000Z
"$AAPL $SKLZ NEW ARTICLE : How to Make Money Following Warren Buffett's ""Secret Sauce"" Strategy https://t.co/a3AHStOqGq",AAPL,2023-03-11T23:06:15.000Z
@Investingcom $AAPL bitch!!,AAPL,2023-03-11T23:05:47.000Z
"$TSLA caught by our analyst in premarket. 
https://t.co/2xqIdIL2vQ

$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $matic https://t.co/fvSrmSR00t",AAPL,2023-03-11T23:05:23.000Z
"RT @TWEliteOfficial: Elite Options &amp; Futures Trades | Weekly Summary

$AMAT $AMD $TSLA $RBLX $AAPL $QQQ $NQ_F https://t.co/9hUxfv2dl3",AAPL,2023-03-11T23:05:01.000Z
"$TSLA caught by our analyst in premarket. 
https://t.co/ywJlzVY3K6

$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $matic https://t.co/XRTzS1VWe7",AAPL,2023-03-11T23:04:52.000Z
"$TSLA caught by our analyst in premarket. 
https://t.co/lk9DuPT9uY

$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $matic https://t.co/LOzX2ZqmlC",AAPL,2023-03-11T23:04:24.000Z
@Investingcom #AAPL,AAPL,2023-03-11T23:03:34.000Z
"RT @spx_lover: #spx #spy #options #Tesla #AAPL #اوبشن #السوق_الامريكي  #سباي #سباكس #spy #qqq #QQQ #السوق_الامريكي 

صفقات يوم الجمعه 

htt…",AAPL,2023-03-11T23:01:34.000Z
"RT @spx_lover: #spx #spy #options #Tesla #AAPL #اوبشن #السوق_الامريكي  #سباي #سباكس #spy #qqq #QQQ #السوق_الامريكي 

صفقات يوم الاربعاء ومن…",AAPL,2023-03-11T23:01:30.000Z
"$AAPL $TSLA $AMZN $FB $GOOG 

$NFLX $AMD $SPY $MSFT $BABA $NIO     Top analyst price target for next week.📈💯             ➡ https://t.co/sNRg9LsXGN https://t.co/zgNSPGoRnC",AAPL,2023-03-11T23:00:16.000Z
"𝐓𝐫𝐞𝐧𝐝𝐢𝐧𝐠 𝐢𝐧 𝐭𝐡𝐞 𝐥𝐚𝐬𝐭 𝐡𝐨𝐮𝐫
🔵𝘈𝘭𝘭 𝘚𝘵𝘰𝘤𝘬𝘴

1. $SIVB 🥇
2. $SPX 🥈
3. $FRC 🥉
4. $WMT
5. $AAPL
6. $JPM
7. $SBNY
8. $USDC
9. $SPY
10. $NFLX

Telegram:
https://t.co/SC95r38gPz https://t.co/rkvs6WbxUu",AAPL,2023-03-11T23:00:13.000Z
"Text book triple bottom on the $SQQQ 50%+ ROI this year

Target 🎯 &gt;$60 

$TSLA $AAPL $NVDA $SPY $AMC $GME https://t.co/Hzzsl6WLeg",AAPL,2023-03-11T22:59:08.000Z
"RT @SapphireTrades_: ECONOMIC EVENTS + EARNINGS🚨 🗞️ 

~ CPI TUESDAY ⚠️
~ PPI WEDNESDAY ⚠️

#ES $ES #ES_F #SPY $SPY #SPX
$SPX $NDX $NVDA $AA…",AAPL,2023-03-11T22:58:16.000Z
"RT @Simply_Sim1: 🚨CRASH INCOMING OR NAH?🚨

Will SVB receive a bailout? 🧐

$SPY $QQQ $IWM $AAPL $MSFT $GOOG $GOOGL $AMZN $TSLA $NVDA $NFLX $…",AAPL,2023-03-11T22:58:00.000Z
"#music #saturday 4 #worldpeace #ukraine $aapl $googl
Iron &amp; Wine songs here 
#piano #guitar #voice #ukulele

Love Vigilante originally by
New Order
Eb Major

Eb Ab6 Bb

#phonekaraoke of #borrowedmusic https://t.co/GMHNKCAVKK",AAPL,2023-03-11T22:55:52.000Z
"🚨CRASH INCOMING OR NAH?🚨

Will SVB receive a bailout? 🧐

$SPY $QQQ $IWM $AAPL $MSFT $GOOG $GOOGL $AMZN $TSLA $NVDA $NFLX $SIVB $KRE",AAPL,2023-03-11T22:55:10.000Z
$AAPL - wkly 50 yardstick is on tap for a new low https://t.co/x8jvMRxRSU,AAPL,2023-03-11T22:54:44.000Z
"RT @Jake__Wujastyk: $AAPL #AAPL Tapped the the ascending triangle support zone on Friday. 

January 6th @alphatrends anchored VWAP right ar…",AAPL,2023-03-11T22:54:24.000Z
"$SPY Friday, March 10, Quick Market Structure Review.

$SPX $QQQ $ES $AAPL $NVDA $AMD $MSFT $AAPL $COIN $VIX #Stockmarketcrash #SiliconValleyBank https://t.co/WBgMqWSrpl",AAPL,2023-03-11T22:47:35.000Z
"#SVBCollapse

I’m thinking big tech will come to the rescue if the govt. or big banks don’t.  $AAPL $GOOGL $AMZN $MSFT $META",AAPL,2023-03-11T22:47:18.000Z
"New yellow iPhone 14 is a mind game: Millions to fall for hottest but worst Apple deal in history?
https://t.co/fXqcTTJdOn
More news about $AAPL on #TickerTick https://t.co/m62JCDIsJ3",AAPL,2023-03-11T22:46:29.000Z
"RT @realRajatDey: BEAR MARKETS OF 2022
(Major indexes are under 11 months long downtrend resistance lines)

$qqq -38%
$spy -27% 
$iwm -34%…",AAPL,2023-03-11T22:45:28.000Z
"$TSLA caught by our analyst in premarket. 
https://t.co/GUuOpjGbbH

$AMD $AAPL $SQ $AMZN 
$EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $matic https://t.co/rklBdfYMZQ",AAPL,2023-03-11T22:45:09.000Z
"$AAPL $TSLA $AMZN $FB $GOOG 

$NFLX $AMD $SPY $MSFT $BABA $NIO     Top analyst price target for next week.📈💯             ➡ https://t.co/sNRg9LsXGN https://t.co/yqZhUDfSa9",AAPL,2023-03-11T22:36:18.000Z
"$SIVB #SiliconValleyBank could lose nearly $200 billion in customer deposits. 

Meanwhile, $AAPL gained that much in market cap last Friday-Monday because some pants-on-head analyst at $GS muttered ""muh services.""

Tell me more about how about imminent financial collapse.",AAPL,2023-03-11T22:35:35.000Z
"JPOW rekd my net worth and I'm sad.  This is my trippy JAM to help with the pain and make me feel.

$SPY $SIVB $BTC.X $USDC.X $TRKA $MULN $AMC $BBBY $TSLA $TENX $QQQ $MEDIA.X $DAL.X $CRO.X $META $AMZN $CRWD $XELA $AMD $AAPL $INTC $WFC $NIO 
https://t.co/ivOySFPmmg via @YouTube",AAPL,2023-03-11T22:34:56.000Z
RT @ows10l: #السوق_الامريكي #الاوبشن #عقود_الخيارات   #SPX  #OptionsTrading  #SPX500    #الاحتياطي_الفدرالي  #الفائدة  #earnings    #Wall_S…,AAPL,2023-03-11T22:32:18.000Z
@Apple please study up on @Metamaterialtec ‘s battery technology. They can prevent this from happening again. $AAPL https://t.co/Hpj2K6cI5S,AAPL,2023-03-11T22:29:13.000Z
$AAL $AAPL $ABBV options have the largest change in volume. Free options screener. https://t.co/EzPhvkR04h,AAPL,2023-03-11T22:27:05.000Z
".
$DXY $VIX #US3M #US06M #US2Y #US10Y $PCC $SPXU $SQQQ $TQQQ $SPX $NASDAQ $DJI $DJIA $RUT $NDX $SPY $QQQ $DIA $IWM $IWF $VOO #NI225 $KOSPE $DAX $SXXP #UK100 $IXIC $FTSE $FB $AAPL $AMZN $NFLX $GOOG #OPEC $WTI $BRENT #FOMC 
. https://t.co/Mwz98FgQZa",AAPL,2023-03-11T22:25:44.000Z
"“In dieting and in stocks, it is the gut and not the head that determines the results.” #PeterLynch
 https://t.co/gYuZM2PW8x

 #Investing #Finance #Success #Wealth $AAPL $AMZN $BAC $COST $PG $USB $DIS $CBRL $RGA $KO $AXP",AAPL,2023-03-11T22:23:47.000Z
"RT @WatcherGuru: 16 years ago today, Apple $AAPL CEO Steve Jobs introduced the iPhone. https://t.co/X9nVBvcZEj",AAPL,2023-03-11T22:20:55.000Z
"RT @McClellanOsc: Exactly. For an individual stock like AAPL or GM, that share price represents the whole market for it. Derivatives of tho…",AAPL,2023-03-11T22:20:53.000Z
RT @WatcherGuru: JUST IN: Apple $AAPL market value falls under $2 trillion for the first time since November 2020.,AAPL,2023-03-11T22:20:34.000Z
@BlueMoonTrades In time $aapl will fall to $90-91 it $57 highly overvalued,AAPL,2023-03-11T22:18:48.000Z
"What gives a dollar bill its value? I bet many don't know?  $spy $spx $tsla $meta $aapl 

https://t.co/gxRl9zuV4m",AAPL,2023-03-11T22:15:07.000Z
"Going to give $AAPL time until end of June to test 2022 bottom of $124

If it breaks $124, then it may get closer to $100 by September

All of this assuming negative catalysts in the market hold true &amp; continue

June &amp; September worst months for $AAPL

https://t.co/15EshvypxP",AAPL,2023-03-11T22:15:02.000Z
"Dow30stocks YTD

DowJones -4%

-14% $JNJ
-13% $AMGN $MMM $UNH
-11% $CVX $IBM $WBA
-10% $HON
-9% $HD $PG
-7% $KO $VZ
-6% $TRV
-5% $CAT $GS
-3% $MRK $WMT
-1% $MCD
-0.3% $JPM 
$NKE +0.4%
$CSCO +2%
$INTC 3%
$MSFT $V 4%
$BA $DOW 7%
$DIS 8%
$AXP 12%
$AAPL 14%
$CRM 31%",AAPL,2023-03-11T22:13:22.000Z
$AAPL - https://t.co/SdC9ITJazY - Broadcom: Generative AI May Not Counter Apple's Departure Yet,AAPL,2023-03-11T22:12:52.000Z
"Here for example delta and gxoi for the first $AAPL expiration: 

https://t.co/0s3tHoYqgf",AAPL,2023-03-11T22:10:41.000Z
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $AM: +14475
2. $A…",AAPL,2023-03-11T22:10:04.000Z
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $AAPL: +6714
2. $…",AAPL,2023-03-11T22:09:58.000Z
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $AAPL: +15165
2.…",AAPL,2023-03-11T22:09:50.000Z
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $RKT: +22896
2. $…",AAPL,2023-03-11T22:09:43.000Z
"RT @robintrack: Top increases in # users holding for stocks held by Robinhood traders today:

https://t.co/TdMu0cAc6W

1. $RKT: +54332
2. $…",AAPL,2023-03-11T22:09:35.000Z
"$AAPL $TSLA $AMZN $FB $GOOG 

$NFLX $AMD $SPY $MSFT $BABA $NIO     Top analyst price target for next week.📈💯             ➡ https://t.co/sNRg9LsXGN https://t.co/Ccpjccx4ge",AAPL,2023-03-11T22:08:39.000Z
"“Big companies have small moves, small companies have big moves.” #PeterLynch
 https://t.co/f72Owtc0YU

 #Investing #Finance #Success #Wealth $AAPL $AMZN $BAC $COST $PG $USB $DIS $CBRL $RGA $KO $AXP",AAPL,2023-03-11T22:07:05.000Z
"HOW DOES THE STOCK MARKET WORK? HERE IS THE SIMPLE REPLY BUT FROM PROFESSIONALS WITH REAL HISTORY ENJOY $SPY $SPX $TSLA $AMD $AAPL $META $JPM $SIVB
https://t.co/MFkgbMqLDK",AAPL,2023-03-11T22:05:34.000Z
RT @ProfitMakerJoe1: $PRDL Accumulation before Merger w/ISSC Smartcity Sensors for #AI Systems! 🚀📈😉 $GME $AMC $LHDX $PHIL $HDUP $GTII $CEOS…,AAPL,2023-03-11T22:05:08.000Z
"Lights, Camera, Apple: Here’s How To Stream Sunday’s Oscars On Your iPhone, iPad, Mac, Or Apple TV – Netflix (NASDAQ: $NFLX), Apple (NASDAQ: $AAPL) https://t.co/Nc5kTD8FIP",AAPL,2023-03-11T22:04:53.000Z
"RT @FinBizJedi: Came across this, couldn't ignore it. This dude needs to get his facts right &amp; stop spreading fundamentally inaccurate info…",AAPL,2023-03-11T22:04:47.000Z
RT @ProfitMakerJoe1: $PRDL MERGER W/ ISSC Smartcity Sensors for #AI Systems! $PRDL will be the Major Runner of the #OTC soon w/HUGE catalys…,AAPL,2023-03-11T22:04:29.000Z
Pratas om @SiversPhotonics ca. 3:35 in på videon 👏🏽👍🏽. #sive #omx #nasdaq @AyarLabs #5g #photonic #future #bank #aapl #tsla #nio #Oscars2023 #6g #antenna #Apple #ditv @SiversSemicond https://t.co/xekJQ6zpty,AAPL,2023-03-11T22:03:00.000Z
"RT @ishiharajun: 👇 誰が本当に得をするのか？

自社株買いは、株式を売却した個人にのみ資金を還元するものです。これはオープンな市場取引なので、アップル（AAPL）が発行済み株式の一部を買い戻した場合、資本を受け取るのは株式を売却した人たちだけである。

では、…",AAPL,2023-03-11T22:02:25.000Z
"@Dip_Maestro جورج.
هل من الممكن بأسوأ الأحوال، نشوف $aapl عند 60-80 دولار
أيضا $msft عند 130-150 ؟ 
فنيا وماليا",AAPL,2023-03-11T21:59:02.000Z
"“You can be rich by having more than you need, or by needing less than you have.” #TonyRobbins
 https://t.co/95FqReYy3S

 #Investing #Finance #Success #Wealth #Money #Motivation #Retirement $AAPL $AMZN $GOOG",AAPL,2023-03-11T21:58:45.000Z
"Example of Test EMA21h on EMA 50h + Box ready to move. Last week on $AAPL.  
/ https://t.co/Uf49QTSlrJ",AAPL,2023-03-11T21:58:04.000Z
"could AAPL be bailing out SVB?
https://t.co/CHd5ZMcJgz",AAPL,2023-03-11T21:55:03.000Z
"RT @DividendBreeder: Some of the best “sales” out there right now. You’ll look back at these prices and wish you bought more.

$AAPL at $15…",AAPL,2023-03-11T21:54:48.000Z
"$IBB at extreme risk from $SIVB fallout? Currently approaching a key level and on close short watch 👀

$SPY $QQQ $IWM $XLF $XLE $TAN $XLP $TSLA $AAPL $NLFX $SNOW $COIN $OXY $DXY $VIX $AI $SHOP https://t.co/OWFhgkfTZp https://t.co/dgbUrNCY4s",AAPL,2023-03-11T21:52:24.000Z
"$RENEW $EDTX $VTS.WI $BEEMW $ADILW $NAACW  $SPY $QQQ $TSLA $AAPL $NFLX $AMC Stay ahead of the game with our free options and stock alerts! Join for Free! https://t.co/dbYXvGYFAt
 #dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader #smarttrading https://t.co/jseGf7cr2v",AAPL,2023-03-11T21:51:37.000Z
#Apple = Mid Term Forecast = #AAPL $AAPL https://t.co/eM0RpSV6eM,AAPL,2023-03-11T21:45:44.000Z
